trial_id,name,condition,environment,scenario,mean_attention_l,mean_attention_cmd_vel,secs,nsecs,trial_start,timeout_time,trial_name,trial_number,num_actors,robot_start_position,robot_start_orientation,robot_goal_position,robot_goal_orientation,dist_to_target,min_dist_to_target,min_dist_to_ped,robot_on_person_intimate_dist_violations,person_on_robot_intimate_dist_violations,robot_on_person_personal_dist_violations,person_on_robot_personal_dist_violations,robot_on_person_collisions,person_on_robot_collisions,obj_collisions,path_length,path_irregularity,time_not_moving,time_in_personal_space,cross_path,down_path,empty,join_group,leave_group
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080262,896425008,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,226424932,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,356425046,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,416424989,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,426424980,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,476424932,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,486425161,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,496425151,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,536425113,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,546425104,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,556425094,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,566425085,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,576425075,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677080261349,navstack,Corridor,MyHandcrafted,,,1677080263,616425037,1.67708026287643E+018,120,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,3.16227769851685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
