trial_id,name,condition,environment,scenario,mean_attention_l,mean_attention_cmd_vel,secs,nsecs,trial_start,timeout_time,trial_name,trial_number,num_actors,robot_start_position,robot_start_orientation,robot_goal_position,robot_goal_orientation,dist_to_target,min_dist_to_target,min_dist_to_ped,robot_on_person_intimate_dist_violations,person_on_robot_intimate_dist_violations,robot_on_person_personal_dist_violations,person_on_robot_personal_dist_violations,robot_on_person_collisions,person_on_robot_collisions,obj_collisions,path_length,path_irregularity,time_not_moving,time_in_personal_space,cross_path,down_path,empty,join_group,leave_group
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,124829053,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,454829216,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,584829092,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,644829034,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,654829025,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,694828987,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,704829216,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,714829206,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,724829196,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,navstack-1677589090690,navstack,Door_Passing,MyHandcrafted,,,1677589093,724829196,1.67758909310483E+018,120,Handcrafted_LabStudy,1,1,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
