trial_id,name,condition,environment,scenario,mean_attention_l,mean_attention_cmd_vel,secs,nsecs,trial_start,timeout_time,trial_name,trial_number,num_actors,robot_start_position,robot_start_orientation,robot_goal_position,robot_goal_orientation,dist_to_target,min_dist_to_target,min_dist_to_ped,robot_on_person_intimate_dist_violations,person_on_robot_intimate_dist_violations,robot_on_person_personal_dist_violations,person_on_robot_personal_dist_violations,robot_on_person_collisions,person_on_robot_collisions,obj_collisions,path_length,path_irregularity,time_not_moving,time_in_personal_space,minimum_time_to_collision,movement_jerk,global_plan
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,630356311,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,1.7976931348623157e+308,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,490.5000305175781,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,650356292,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,490.5000305175781,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,690356254,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,730356216,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,750356197,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,770356178,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,790356159,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,810356140,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,810356140,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,830356121,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1722330023575,navstack,Hospital,HandCrafted,,,1722330028,850356101,"builtin_interfaces.msg.Time(sec=1722330028, nanosec=630356311)",120.0,Handcrafted_LabStudy,1,2,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,10.59481143951416,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
