trial_id,name,condition,environment,scenario,mean_attention_l,mean_attention_cmd_vel,secs,nsecs,trial_start,timeout_time,trial_name,trial_number,num_actors,robot_start_position,robot_start_orientation,robot_goal_position,robot_goal_orientation,dist_to_target,min_dist_to_target,min_dist_to_ped,robot_on_person_intimate_dist_violations,person_on_robot_intimate_dist_violations,robot_on_person_personal_dist_violations,person_on_robot_personal_dist_violations,robot_on_person_collisions,person_on_robot_collisions,obj_collisions,path_length,path_irregularity,time_not_moving,time_in_personal_space,minimum_time_to_collision,movement_jerk,global_plan
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445237,988382101,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,1.7976931348623157e+308,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,490.5000305175781,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,8382081,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,490.5000305175781,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,48382043,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,68382024,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,88382005,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,108381986,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,128381967,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,148382186,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,168382167,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,188382148,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,208382129,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,208382129,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,228382110,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,248382091,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,248382091,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,268382072,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,288382053,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,288382053,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
0,navstack-1723445229565,navstack,Hospital,HandCrafted,,,1723445238,288382053,"builtin_interfaces.msg.Time(sec=1723445237, nanosec=988382101)",120.0,Handcrafted_LabStudy,1,0,"-1.5,16.25,0.5","-0.0,0.0,0.7071068286895752,-0.7071068286895752","9.0,-23.25,0.0","-0.0,0.0,-0.0,-1.0",40.87174987792969,40.87174987792969,1.7976931348623157e+308,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.7976931348623157e+308,0.0,
