trial_id,name,condition,environment,scenario,mean_attention_l,mean_attention_cmd_vel,secs,nsecs,trial_start,timeout_time,trial_name,trial_number,num_actors,robot_start_position,robot_start_orientation,robot_goal_position,robot_goal_orientation,dist_to_target,min_dist_to_target,min_dist_to_ped,robot_on_person_intimate_dist_violations,person_on_robot_intimate_dist_violations,robot_on_person_personal_dist_violations,person_on_robot_personal_dist_violations,robot_on_person_collisions,person_on_robot_collisions,obj_collisions,path_length,path_irregularity,time_not_moving,time_in_personal_space,cross_path,down_path,empty,join_group,leave_group,global_plan
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,603493213,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,603493213,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,613493204,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,623493194,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,663493156,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,673493146,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,683493137,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,693493127,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,733493089,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,743493080,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,753493070,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,753493070,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,763493061,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,803493261,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,823493242,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,823493242,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,833493232,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,873493194,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,883493185,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,893493175,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,903493165,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,953493118,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,963493108,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072862,973493099,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,23493051,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,33493280,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,33493280,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,43493270,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,83493232,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,93493223,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,103493213,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,113493204,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,163493156,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,163493156,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,173493146,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,183493137,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,233493089,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,243493080,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,243493080,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,253493070,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,293493270,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,303493261,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,313493251,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,323493242,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,383493185,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,393493175,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,403493165,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,443493127,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,453493118,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,453493118,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,463493108,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,473493099,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,513493061,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,523493051,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,533493280,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
0,navstack-1677072860263,navstack,Corridor,MyHandcrafted,,,1677072863,543493270,1677072861913493156,120.0,Handcrafted_LabStudy,1,3,"-11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0","11.0,-0.0,0.5","-0.0,0.0,-0.0,-1.0",22.0,22.0,3.1622776985168457,0,0,0,0,0,0,0,3.0760103736647456e-27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
